sigma_max,delta_u,delta_max,alpha,delta,damage,traction
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.0002469387755102041,0.9858792109955784,988455.2303095118
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.000254421768707483,0.9862319565646293,963763.0404759523
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.0002619047619047619,0.9865699302057613,940104.8855967064
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.00026938775510204085,0.986893899101394,917427.0629024184
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.0002768707482993197,0.9872045874746611,895678.8767737222
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.00028435374149659865,0.9875026787933124,874812.4844681293
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.0002918367346938776,0.9877888179322409,854782.7447431345
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.00029931972789115646,0.9880636132761621,835547.070668653
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.0003068027210884354,0.9883276387498,817065.2875139994
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.0003142857142857143,0.9885814357673195,799299.4962876354
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.0003217687074829932,0.9888255150960433,782213.943276967
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.0003292517006802721,0.9890603586319597,765774.8957628185
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.00033673469387755106,0.9892864210863688,749950.5239541859
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.00034421768707482993,0.9895041315843752,734710.7890937343
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.00035170068027210886,0.9897138951769235,720027.3376153521
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.0003591836734693878,0.989916094268783,705873.4011851886
70000000.0,0.00036666666666666667,3.666666666666667e-06,4.5,0.00036666666666666667,0.9901110899653824,692223.7024232291
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0,0.0,0.0
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,7.482993197278912e-06,0.9652343391703684,2433596.2580742133
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,1.4965986394557824e-05,0.9520317715526971,3357775.9913112004
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,2.2448979591836737e-05,0.9503707985413803,3474044.1021033796
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,2.9931972789115647e-05,0.9513191013126275,3407662.9081160724
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,3.741496598639456e-05,0.9531198986704271,3281607.0930701015
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,4.4897959183673474e-05,0.9552090085990458,3135369.398066795
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,5.2380952380952384e-05,0.9573605255879415,2984763.2088440955
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,5.9863945578231295e-05,0.9594735299182431,2836852.905722984
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,6.734693877551021e-05,0.9615012138634478,2694915.0295586553
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,7.482993197278911e-05,0.9634227059831793,2560410.5811774526
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,8.231292517006803e-05,0.9652304007638024,2433871.9465338322
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,8.979591836734695e-05,0.9669237319724518,2315338.7619283707
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,9.727891156462585e-05,0.9685059065705708,2204586.540060045
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00010476190476190477,0.969982108086432,2101252.4339497574
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00011224489795918367,0.9713584749568056,2004906.7530236077
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00011972789115646259,0.972641507694155,1915094.461409148
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0001272108843537415,0.9738377225241025,1831359.423312825
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00013469387755102042,0.9749534509182112,1753258.435725218
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00014217687074829933,0.9759947273960248,1680369.0822782659
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00014965986394557823,0.9769672315154053,1612293.7939216276
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00015714285714285716,0.9778762633612482,1548661.5647126245
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00016462585034013606,0.9787267397032308,1489128.2207738466
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00017210884353741497,0.9795232027346403,1433375.8085751769
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0001795918367346939,0.9802698362317661,1381111.4637763721
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0001870748299319728,0.9809704858170443,1332065.9928069012
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0001945578231292517,0.9816286811897919,1285992.3167145704
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0002020408163265306,0.9822476589547513,1242663.8731674089
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00020952380952380954,0.9828303851814191,1201873.0373006647
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00021700680272108844,0.9833795771594116,1163429.598841188
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00022448979591836734,0.9838977240356181,1127159.3175067296
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00023197278911564627,0.9843871061652496,1092902.5684325278
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00023945578231292518,0.9848498131055836,1060513.0826091468
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0002469387755102041,0.9852877602444071,1029856.7828915018
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.000254421768707483,0.9857027040956279,1000810.7133060484
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0002619047619047619,0.986096256319562,973262.0576306606
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00026938775510204085,0.9864698965399319,947107.2422047678
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0002768707482993197,0.9868249840370416,922251.1174070913
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00028435374149659865,0.9871627683992504,898606.2120524696
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0002918367346938776,0.9874843992143773,876092.0549935924
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00029931972789115646,0.9877909348801361,854634.5583904702
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0003068027210884354,0.9880833506089332,834165.4573746793
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0003142857142857143,0.9883625456978472,814621.8011506957
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0003217687074829932,0.9886293501297734,795945.4909158637
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0003292517006802721,0.9888845305667532,778082.8603272771
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00033673469387755106,0.989128795791632,760984.294585757
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00034421768707482993,0.9893628016494654,744603.8845374192
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00035170068027210886,0.9895871555356275,728899.1125060762
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.0003591836734693878,0.9898024204733662,713830.5668643663
70000000.0,0.00036666666666666667,3.666666666666667e-06,7.0,0.00036666666666666667,0.9900091188196556,699361.682624109
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0,0.0,0.0
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,1.08843537414966e-05,0.9898045332888458,713682.6697807963
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,2.17687074829932e-05,0.9852125483470829,1035121.6157041943
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,3.26530612244898e-05,0.9839428002848899,1124003.9800577073
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,4.35374149659864e-05,0.9834957076641845,1155300.4635070863
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,5.4421768707482996e-05,0.9833716095859709,1163987.3289820356
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,6.53061224489796e-05,0.9834041566450875,1161709.0348438742
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,7.61904761904762e-05,0.983522224221338,1153444.3045063436
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,8.70748299319728e-05,0.9836903910521537,1141672.6263492394
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,9.79591836734694e-05,0.9838890989699571,1127763.0721030007
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00010884353741496599,0.9841067169811889,1112529.811316777
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00011972789115646259,0.9843359341900889,1096484.606693776
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0001306122448979592,0.9845719564018461,1079963.0518707703
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00014149659863945578,0.9848115351878829,1063192.5368481977
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0001523809523809524,0.9850524131775135,1046331.0775740575
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00016326530612244898,0.9852929913327987,1029490.6067040921
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0001741496598639456,0.9855321210851685,1012751.5240382034
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0001850340136054422,0.9857689699167255,996172.1058292172
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0001959183673469388,0.9860029318213173,979794.7725077915
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0002068027210884354,0.9862335661079094,963650.3724463452
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00021768707482993198,0.9864605546238898,947761.1763277127
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0002285714285714286,0.9866836712559841,932143.0120811125
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00023945578231292518,0.9869027598001193,916806.8139916474
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0002503401360544218,0.9871177176511967,901759.76441623
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0002612244897959184,0.9873284836134854,887006.1470560253
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.000272108843537415,0.987535028676194,872547.9926664181
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00028299319727891157,0.9877373489543634,858385.5731945633
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0002938775510204082,0.9879354602322741,844517.7837408147
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0003047619047619048,0.9881293937074264,830942.4404801546
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0003156462585034014,0.9883191926440758,817656.5149146975
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00032653061224489796,0.9885049097229638,804656.3193925349
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00033741496598639457,0.9886866049289857,791937.6549709978
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0003482993197278912,0.9888643438581459,779495.9299297854
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0003591836734693878,0.9890381963539494,767326.2552235416
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0003700680272108844,0.9892082354045587,755423.5216808902
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00038095238095238096,0.9893745362477728,743782.462655902
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0003918367346938776,0.9895371756426811,732397.7050123254
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0004027210884353742,0.9896962312757717,721263.8106959835
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0004136054421768708,0.9898517812760843,710375.3106740984
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00042448979591836735,0.9900039038192322,699726.7326537459
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00043537414965986397,0.9901526768041814,689312.6237073021
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0004462585034013606,0.9902981775898374,679127.5687113818
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0004571428571428572,0.9904404827809784,669166.2053315117
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0004680272108843538,0.9905796680550402,659423.2361471886
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.00047891156462585036,0.9907158080228192,649893.4384026545
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.000489795918367347,0.9908489761174124,640571.6717811316
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0005006802721088436,0.990979244506713,631452.8845300871
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0005115646258503401,0.9911066840255981,622532.1182081334
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0005224489795918368,0.9912313641245961,613804.5112782719
70000000.0,0.0005333333333333334,5.333333333333334e-06,2.0,0.0005333333333333334,0.9913533528323661,605265.3017343701
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0,0.0,0.0
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,1.08843537414966e-05,0.9773579994422849,1584940.0390400602
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,2.17687074829932e-05,0.9679769617458346,2241612.677791579
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,3.26530612244898e-05,0.9660726360765992,2374915.474638055
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,4.35374149659864e-05,0.9659562484099687,2383062.611302188
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,5.4421768707482996e-05,0.9664958016981291,2345293.881130963
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,6.53061224489796e-05,0.9673183366477845,2287716.4346550815
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,7.61904761904762e-05,0.9682674298239569,2221279.91232302
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,8.70748299319728e-05,0.9692675939173923,2151268.425782542
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,9.79591836734694e-05,0.9702790986878981,2080463.0918471345
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.00010884353741496599,0.9712799164476986,2010405.8486610965
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.00011972789115646259,0.9722575296362043,1941972.9254657014
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0001306122448979592,0.9732048464485394,1875660.7486022392
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.00014149659863945578,0.974118011520549,1811739.19356157
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0001523809523809524,0.9749951633225359,1750338.567422488
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.00016326530612244898,0.9758356957672087,1691501.296295388
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0001741496598639456,0.9766398028424794,1635213.8010264405
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0001850340136054422,0.9774081892185238,1581426.7547033345
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0001959183673469388,0.9781418818437541,1530068.270937216
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0002068027210884354,0.978842104943516,1481052.6539538815
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.00021768707482993198,0.97951019590176,1434286.2868767981
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0002285714285714286,0.9801475481126293,1389671.6321159508
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.00023945578231292518,0.9807555719723343,1347109.9619365977
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0002503401360544218,0.9813356682739033,1306503.2208267702
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0002612244897959184,0.9818892101982422,1267755.286123049
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.000272108843537415,0.982417531329118,1230772.8069617385
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.00028299319727891157,0.9829219179252775,1195465.745230575
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0002938775510204082,0.9834036042187679,1161747.7046862445
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0003047619047619048,0.9838637698710955,1129536.109023317
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0003156462585034014,0.9843035389679661,1098752.2722423747
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.00032653061224489796,0.984723980106918,1069321.392515742
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.00033741496598639457,0.9851261072546023,1041172.4921778421
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0003482993197278912,0.9855108811378418,1014238.3203510741
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0003591836734693878,0.9858792109955784,988455.2303095118
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.0003700680272108844,0.9862319565646293,963763.0404759523
70000000.0,0.0005333333333333334,5.333333333333334e-06,4.5,0.00038095238095238096,0.9865699302057613,940104.8855967064
